Logged At,Account Status Type,Identity,Endpoint ID,Endpoint IP Address,Account Authentication,Account TerminateCause,Account Session ID,Audit Session ID,Account Session Time,Network Device Name,Network Device IP,Device Port,Server
34:14.2,Stop,oliviea,C4:D9:87:54:CC:FC,10.1.130.9,RADIUS,User Request,8FC00BEB,0a01800a00d650005a787f88,2042,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
34:12.4,Stop,lewisa,90:2E:1C:8F:03:09,10.1.132.138,RADIUS,Idle Timeout,8FC00BDA,0a01800a00d4e0005a787acb,3256,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
32:26.6,Start,beckdj,E8:B1:FC:8D:2C:FF,10.1.129.53,RADIUS,,8FC00C09,0a01800a00d8a0005a78870f,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
32:06.4,Start,zordicsa,7C:5C:F8:A1:26:B0,10.1.129.52,RADIUS,,8FC00C08,0a01800a00d890005a788700,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
32:01.0,Start,adaoje,90:2E:1C:94:93:C8,10.1.129.51,RADIUS,,8FC00C07,0a01800a00d880005a7886fe,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
30:54.9,Start,sopkoda,5C:C5:D4:B9:2E:4F,10.1.129.50,RADIUS,,8FC00C06,0a01800a00d830005a7886a7,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
30:46.7,Start,parkerkd,F0:42:1C:B4:78:EB,10.1.129.49,RADIUS,,8FC00C05,0a01800a00d840005a7886b3,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
29:47.3,Start,waggond,F0:42:1C:D3:5E:37,10.1.129.48,RADIUS,,8FC00C04,0a01800a00d820005a788676,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
29:39.0,Start,carrrw,C4:D9:87:5F:6A:6D,10.1.129.47,RADIUS,,8FC00C03,0a01800a00d810005a78866d,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
29:24.8,Start,mikullj,CC:2F:71:7D:9F:65,10.1.129.46,RADIUS,,8FC00C02,0a01800a00d800005a788661,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
29:07.9,Start,johnsos2,AC:ED:5C:36:75:0E,10.1.129.45,RADIUS,,8FC00C01,0a01800a00d7f0005a78864e,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
29:06.8,Start,munguiv,F0:42:1C:B4:59:BA,10.1.129.43,RADIUS,,8FC00C00,0a01800a00d7e0005a78864d,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
28:14.4,Start,hudsonla,B4:B6:76:C7:E9:21,10.1.129.42,RADIUS,,8FC00BFF,0a01800a00d7d0005a788618,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
27:15.7,Start,EMMERTW,A8:13:74:3C:64:32,10.1.129.41,RADIUS,,8FC00BFE,0a01800a00d7c0005a7885e0,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
26:45.7,Start,notod,F0:42:1C:7F:E9:E6,10.1.129.39,RADIUS,,8FC00BFD,0a01800a00d7b0005a7885c3,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
26:05.9,Stop,edgemord,10:4A:7D:BC:B8:3A,10.1.129.38,RADIUS,User Request,8FC00BCA,0a01800a00d3b0005a7878b3,3294,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
25:25.2,Stop,schwiedd,90:2E:1C:94:77:C6,10.1.128.198,RADIUS,User Request,8FC00B3F,0a01800a00c9e0005a7861ee,9091,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
25:02.0,Stop,notod,F0:42:1C:7F:E9:E6,10.1.132.135,RADIUS,User Request,8FC00BD2,0a01800a00d450005a787a10,2890,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
23:49.0,Stop,chandrp1,44:39:C4:19:F4:40,10.1.131.209,RADIUS,User Request,8FC00BD3,0a01800a00d460005a787a2b,2787,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
23:46.2,Start,WestbyD,F4:8C:50:7D:32:BE,10.1.130.32,RADIUS,,8FC00BFC,0a01800a00d780005a78850a,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
23:43.2,Start,connelms,1C:4D:70:40:EF:20,10.1.130.31,RADIUS,,8FC00BFB,0a01800a00d770005a788509,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
23:40.5,Start,delisirj,10:4A:7D:C2:66:EA,10.1.130.30,RADIUS,,8FC00BFA,0a01800a00d760005a788509,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
23:21.6,Stop,delisirj,10:4A:7D:C2:66:EA,10.1.129.212,RADIUS,User Request,8FC00AD5,0a01800a00c210005a785acd,10793,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
22:52.3,Start,hannonms,6C:88:14:D1:54:04,10.1.132.139,RADIUS,,8FC00BF9,0a01800a00d750005a7884d9,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
21:12.3,Stop,christdl,AC:ED:5C:79:0D:33,10.1.132.71,RADIUS,Idle Timeout,8FC0097A,0a01800a00a800005a776bee,71814,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
15:44.3,Start,cronelm,F0:42:1C:7F:EB:B7,10.1.130.29,RADIUS,,8FC00BF8,0a01800a00d730005a78832c,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
15:43.1,Start,tanakar,BC:A8:A6:4F:1B:5E,10.1.130.12,RADIUS,,8FC00BF7,0a01800a00d720005a788329,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
15:21.6,Start,milakeja,C4:D9:87:17:98:7D,10.1.130.11,RADIUS,,8FC00BF6,0a01800a00d700005a788317,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
15:07.3,Stop,nevarelf,8C:C1:21:4C:A3:0E,10.1.130.7,RADIUS,User Request,8FC00BE5,0a01800a00d5f0005a787d8f,1399,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
10:06.8,Start,JONESJD,C4:D9:87:5F:41:00,10.1.130.122,RADIUS,,8FC00BF5,0a01800a00d6f0005a7881da,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
09:37.4,Start,nievesga,28:16:AD:93:DB:7C,10.1.130.121,RADIUS,,8FC00BF4,0a01800a00d6e0005a7881bf,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
08:36.1,Start,sobociaj,90:2E:1C:8F:02:DC,10.1.130.120,RADIUS,,8FC00BF3,0a01800a00d6d0005a788180,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
08:12.3,Stop,cranese,BC:A8:A6:4E:AF:84,10.1.130.118,RADIUS,Session Timeout,8FC00818,0a01800a008e00005a75de44,172835,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
07:12.7,Start,suderbj,E4:B3:18:21:22:B7,10.1.130.63,RADIUS,,8FC00BF2,0a01800a00d6c0005a78812c,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
05:29.0,Stop,harrisj4,90:2E:1C:75:B1:06,10.1.130.52,RADIUS,User Request,8FC00B10,0a01800a00c6b0005a785e5f,8798,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
05:12.2,Stop,millsn,A8:13:74:3C:8D:B3,10.1.130.205,RADIUS,Session Timeout,8FC00811,0a01800a008d90005a75dd9d,172822,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
03:58.6,Start,richarkl,F0:42:1C:D3:AE:23,10.1.129.21,RADIUS,,8FC00BF1,0a01800a00d6b0005a78806c,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
03:42.8,Start,Phelpsjr,8C:C1:21:A1:33:F9,10.1.129.20,RADIUS,,8FC00BF0,0a01800a00d6a0005a788059,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
03:33.5,Start,goldiem,CC:2F:71:7D:9E:6B,10.1.129.19,RADIUS,,8FC00BEF,0a01800a00d690005a788051,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
03:13.9,Stop,wawrzyrr,44:39:C4:18:D1:DA,10.1.129.18,RADIUS,User Request,8FC00BDB,0a01800a00d4f0005a787adc,1378,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
02:44.0,Start,hacketz,CC:2F:71:08:04:BC,10.1.130.243,RADIUS,,8FC00BEE,0a01800a00d680005a78801e,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
02:23.6,Start,tsikale1,F4:96:34:39:D9:10,10.1.130.242,RADIUS,,8FC00BED,0a01800a00d670005a78800b,,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
02:17.3,Stop,mishraa3,24:77:03:55:91:74,10.1.130.196,RADIUS,Idle Timeout,8FC00B32,0a01800a00c910005a786100,7938,hershey-dc-pa-vpn01,10.1.128.10,,hdnplpsns001
02:12.2,Stop,mishraa3,24:77:03:55:91:74,10.1.130.196,RADIUS,Idle Timeout,8FC00B32,0a01800a00c910005a786100,7938,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
01:12.2,Stop,glavinmt,48:51:B7:D9:F2:33,10.1.129.15,RADIUS,Idle Timeout,8FC00BB2,0a01800a00d200005a787184,3646,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
00:25.7,Start,hoganra,E8:B1:FC:9B:B9:14,10.1.130.10,RADIUS,,8FC00BEC,0a01800a00d660005a787f8c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
00:12.7,Start,oliviea,C4:D9:87:54:CC:FC,10.1.130.9,RADIUS,,8FC00BEB,0a01800a00d650005a787f88,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
59:26.1,Start,doriondt,90:2E:1C:75:51:F2,10.1.130.8,RADIUS,,8FC00BEA,0a01800a00d640005a787f5a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
59:14.2,Stop,gabsewgw,10:4A:7D:AA:5C:0D,10.1.129.243,RADIUS,User Request,8FC00AEE,0a01800a00c460005a785c5e,8944,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:42.2,Stop,johnstrw,F0:42:1C:D4:93:97,10.1.132.110,RADIUS,Idle Timeout,8FC00B51,0a01800a00cb20005a786482,6827,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:12.2,Stop,neckyca,F0:D5:BF:D8:CE:DA,10.1.128.248,RADIUS,Idle Timeout,8FC00AF8,0a01800a00c520005a785cc0,8722,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:18.8,Stop,leets,00:1A:6B:0E:12:73,10.1.128.151,RADIUS,User Request,8FC00BE9,0a01800a00d630005a787e5c,0,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:18.8,Start,leets,00:1A:6B:0E:12:73,10.1.128.151,RADIUS,,8FC00BE9,0a01800a00d630005a787e5c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:09.7,Start,rossetgt,90:2E:1C:94:76:B3,10.1.128.150,RADIUS,,8FC00BE8,0a01800a00d620005a787e5b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:00.3,Start,phillijc,AC:ED:5C:78:C5:E9,10.1.128.149,RADIUS,,8FC00BE7,0a01800a00d610005a787e4f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:52.4,Start,navars,C4:D9:87:49:0B:1F,10.1.128.148,RADIUS,,8FC00BE6,0a01800a00d600005a787e0d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:59.5,Stop,jonesja,CC:3D:82:FC:2B:C8,10.1.128.132,RADIUS,User Request,8FC00A2B,0a01800a00b520005a78508e,11594,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:42.2,Stop,lussin,80:00:0B:96:49:5C,10.1.130.152,RADIUS,Idle Timeout,8FC009DB,0a01800a00afd0005a783f96,15921,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:51.7,Stop,danajm,C4:D9:87:1A:F9:82,10.1.130.119,RADIUS,User Request,8FC00819,0a01800a008e10005a75de67,171819,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:48.9,Start,nevarelf,8C:C1:21:4C:A3:0E,10.1.130.7,RADIUS,,8FC00BE5,0a01800a00d5f0005a787d8f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:33.8,Start,bukowsjj,08:11:96:3D:B3:24,10.1.130.6,RADIUS,,8FC00BE4,0a01800a00d5e0005a787d82,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:12.0,Start,mitchee2,6C:88:14:1A:24:94,10.1.130.5,RADIUS,,8FC00BE3,0a01800a00d5d0005a787d62,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:29.9,Start,skrabajh,90:2E:1C:20:41:3A,10.1.130.4,RADIUS,,8FC00BE2,0a01800a00d5b0005a787d41,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:09.2,Start,pennocle,90:2E:1C:8F:0B:74,10.1.130.3,RADIUS,,8FC00BE1,0a01800a00d590005a787caf,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:57.0,Start,romainjg,84:3A:4B:1F:2C:08,10.1.130.2,RADIUS,,8FC00BE0,0a01800a00d580005a787ca9,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:25.8,Start,woodw1,F0:42:1C:B4:9E:C5,10.1.130.1,RADIUS,,8FC00BDF,0a01800a00d570005a787c8a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:03.6,Start,castilja,84:3A:4B:01:A6:94,10.1.129.254,RADIUS,,8FC00BDE,0a01800a00d560005a787c75,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:54.6,Start,wildmadb,10:4A:7D:AA:1F:81,10.1.129.253,RADIUS,,8FC00BDD,0a01800a00d550005a787c6a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:42.2,Stop,runzerjm,60:57:18:CE:52:2F,10.1.129.198,RADIUS,Idle Timeout,8FC00AC7,0a01800a00c100005a785a68,8633,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
44:33.1,Start,mangantj,8C:70:5A:61:FD:20,10.1.130.241,RADIUS,,8FC00BDC,0a01800a00d520005a787bdd,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
43:27.9,Stop,wildmadb,10:4A:7D:AA:1F:81,10.1.130.240,RADIUS,User Request,8FC00BCB,0a01800a00d3c0005a78798e,524,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
43:06.7,Stop,stantojl,C4:D9:87:16:FD:3C,10.1.131.7,RADIUS,User Request,8FC00B7B,0a01800a00ce30005a78694b,4667,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
42:53.5,Stop,carrk,50:9A:4C:58:BC:8B,10.1.129.140,RADIUS,User Request,8FC00AA3,0a01800a00be70005a785824,9045,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
40:42.1,Stop,vraninm,90:2E:1C:8F:02:CD,10.1.128.131,RADIUS,Session Timeout,8FC00805,0a01800a008cd0005a75d7d6,172829,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
40:15.7,Start,wawrzyrr,44:39:C4:18:D1:DA,10.1.129.18,RADIUS,,8FC00BDB,0a01800a00d4f0005a787adc,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
40:12.1,Stop,joopma,90:2E:1C:94:77:12,10.1.129.5,RADIUS,Idle Timeout,8FC00B9F,0a01800a00d0c0005a786f3e,2967,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:57.0,Start,lewisa,90:2E:1C:8F:03:09,10.1.132.138,RADIUS,,8FC00BDA,0a01800a00d4e0005a787acb,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
39:25.5,Start,kingj,F8:59:71:3E:55:76,10.1.132.137,RADIUS,,8FC00BD9,0a01800a00d4c0005a787aa7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:53.5,Start,pawelebl,C4:D9:87:9C:A7:CF,10.1.132.136,RADIUS,,8FC00BD8,0a01800a00d3d0005a7879d6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:39.4,Stop,iannelj,AC:FD:CE:86:26:62,10.1.132.107,RADIUS,User Request,8FC00B4E,0a01800a00cad0005a78644d,5679,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
38:29.0,Start,hartmast,E8:B1:FC:93:18:5E,10.1.131.213,RADIUS,,8FC00BD7,0a01800a00d4a0005a787a70,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:58.3,Start,martij16,8C:C1:21:4C:9D:E2,10.1.131.212,RADIUS,,8FC00BD6,0a01800a00d490005a787a53,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:51.5,Start,moorer4,28:16:AD:85:AE:B7,10.1.131.211,RADIUS,,8FC00BD5,0a01800a00d480005a787a4c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:45.1,Start,baerjc,C4:D9:87:64:00:91,10.1.131.210,RADIUS,,8FC00BD4,0a01800a00d470005a787a45,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:22.3,Start,chandrp1,44:39:C4:19:F4:40,10.1.131.209,RADIUS,,8FC00BD3,0a01800a00d460005a787a2b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
37:06.8,Stop,allentd,C4:D9:87:36:E8:DB,10.1.131.206,RADIUS,User Request,8FC00B19,0a01800a00c740005a785ec2,7004,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:51.3,Start,notod,F0:42:1C:7F:E9:E6,10.1.132.135,RADIUS,,8FC00BD2,0a01800a00d450005a787a10,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:48.5,Start,lopeza,6C:88:14:1A:35:D8,10.1.132.134,RADIUS,,8FC00BD1,0a01800a00d440005a787a0b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:39.6,Start,glaubej,4C:EB:42:AD:EB:89,10.1.132.133,RADIUS,,8FC00BD0,0a01800a00d420005a787a00,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:38.4,Start,palmqua,90:2E:1C:8F:01:F6,10.1.132.132,RADIUS,,8FC00BCF,0a01800a00d430005a787a01,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:32.5,Start,starksat,8C:C1:21:A1:30:02,10.1.132.131,RADIUS,,8FC00BCE,0a01800a00d400005a7879fc,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:18.8,Start,farrrl,58:91:CF:17:D8:56,10.1.132.130,RADIUS,,8FC00BCD,0a01800a00d3f0005a7879ef,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
36:15.8,Start,dealj,AC:ED:5C:78:8D:F9,10.1.132.129,RADIUS,,8FC00BCC,0a01800a00d3e0005a7879ec,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
35:54.7,Stop,farrrl,58:91:CF:17:D8:56,10.1.132.118,RADIUS,User Request,8FC00B91,0a01800a00cfd0005a786d6f,3175,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
34:43.6,Start,wildmadb,10:4A:7D:AA:1F:81,10.1.130.240,RADIUS,,8FC00BCB,0a01800a00d3c0005a78798e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:12.1,Stop,strebeae,D8:FC:93:33:4E:CE,10.1.130.234,RADIUS,Idle Timeout,8FC00BA4,0a01800a00d110005a78703d,2175,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:11.0,Start,edgemord,10:4A:7D:BC:B8:3A,10.1.129.38,RADIUS,,8FC00BCA,0a01800a00d3b0005a7878b3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
31:04.5,Start,drozdodm,08:11:96:72:56:34,10.1.129.37,RADIUS,,8FC00BC9,0a01800a00d3a0005a7878b3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:57.5,Start,cruzj,6C:88:14:1A:35:C4,10.1.129.36,RADIUS,,8FC00BC8,0a01800a00d390005a7878ad,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:53.5,Start,starkth,84:3A:4B:1F:37:FC,10.1.129.35,RADIUS,,8FC00BC7,0a01800a00d380005a7878a9,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
30:16.4,Stop,starkth,84:3A:4B:1F:37:FC,10.1.129.28,RADIUS,User Request,8FC00B5B,0a01800a00cbd0005a786523,4962,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
29:33.0,Stop,angstakt,24:77:03:6C:F1:24,10.1.132.125,RADIUS,User Request,8FC00BBA,0a01800a00d2a0005a7873df,1140,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
26:42.1,Stop,sheltocr,AC:ED:5C:78:8D:DB,10.1.128.142,RADIUS,Idle Timeout,8FC00B92,0a01800a00cfe0005a786d98,2582,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
24:24.4,Start,olisd,A8:13:74:3E:EC:C1,10.1.131.80,RADIUS,,8FC00BC6,0a01800a00d370005a78771e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:42.1,Stop,Caudila,28:16:AD:BA:23:13,10.1.131.18,RADIUS,Idle Timeout,8FC009D8,0a01800a00afa0005a783916,15845,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:05.6,Start,LEEPERSE,28:16:AD:93:73:8F,10.1.130.239,RADIUS,,8FC00BC5,0a01800a00d360005a7876d6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
23:00.0,Start,echevah,C4:D9:87:49:59:AD,10.1.130.238,RADIUS,,8FC00BC4,0a01800a00d350005a7876d0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:51.6,Start,strommd,BC:A8:A6:4F:04:2F,10.1.130.237,RADIUS,,8FC00BC3,0a01800a00d340005a7876c7,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:13.2,Start,donahunm,1C:4D:70:4A:71:08,10.1.130.236,RADIUS,,8FC00BC2,0a01800a00d330005a7876a2,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
22:11.6,Stop,robinebl,3C:A9:F4:0F:3E:BC,10.1.130.186,RADIUS,User Request,8FC009E3,0a01800a00b050005a7842c2,13274,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
21:42.1,Stop,cunardmp,F0:42:1C:B4:9E:CF,10.1.130.15,RADIUS,Idle Timeout,8FC00B55,0a01800a00cb70005a7864f4,4494,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
19:35.5,Stop,dohoner1,F8:59:71:7F:04:A9,10.1.129.251,RADIUS,User Request,8FC00BAE,0a01800a00d1c0005a78712d,1237,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
14:46.2,Start,stahldp,90:2E:1C:94:93:78,10.1.132.128,RADIUS,,8FC00BC1,0a01800a00d320005a7874e2,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
14:42.9,Start,neillz,F0:42:1C:D3:70:A2,10.1.132.127,RADIUS,,8FC00BC0,0a01800a00d310005a7874de,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
14:07.5,Stop,neillz,F0:42:1C:D3:70:A2,10.1.132.65,RADIUS,User Request,8FC00BB5,0a01800a00d250005a7872f0,444,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
13:00.0,Start,hightom1,60:67:20:DF:7C:44,10.1.129.34,RADIUS,,8FC00BBF,0a01800a00d2e0005a787470,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:52.7,Start,nokoviam,28:16:AD:7E:EF:F0,10.1.129.33,RADIUS,,8FC00BBE,0a01800a00d2f0005a787471,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:51.4,Start,hlasninr,F0:42:1C:B4:4D:F3,10.1.129.32,RADIUS,,8FC00BBD,0a01800a00d2d0005a78746f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:47.4,Start,drechsme,58:91:CF:17:D8:C9,10.1.129.29,RADIUS,,8FC00BBC,0a01800a00d2c0005a78746b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:42.0,Stop,RUGER1,44:39:C4:19:52:20,10.1.129.25,RADIUS,Idle Timeout,8FC00B58,0a01800a00cba0005a786511,3927,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:28.2,Stop,wingosw,F8:59:71:BD:95:16,10.1.132.122,RADIUS,User Request,8FC00BB7,0a01800a00d270005a78730d,330,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:12.0,Stop,chapmajp,AC:ED:5C:78:8D:45,10.1.129.100,RADIUS,Session Timeout,8FC007FA,0a01800a008c20005a75d126,172836,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
12:12.0,Stop,adaoje,90:2E:1C:94:93:C8,10.1.129.236,RADIUS,Idle Timeout,8FC00AE8,0a01800a00c3f0005a785c39,6160,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:58.4,Start,coxjp,E8:B1:FC:8D:3C:95,10.1.132.126,RADIUS,,8FC00BBB,0a01800a00d2b0005a7873fd,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:32.0,Start,angstakt,24:77:03:6C:F1:24,10.1.132.125,RADIUS,,8FC00BBA,0a01800a00d2a0005a7873df,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
10:02.9,Stop,duchesma,E4:A4:71:B1:69:8A,10.1.132.123,RADIUS,User Request,8FC00BB8,0a01800a00d280005a787310,182,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:14.4,Start,valtmams,6C:88:14:C8:2B:68,10.1.132.124,RADIUS,,8FC00BB9,0a01800a00d290005a78731a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
07:00.1,Start,duchesma,E4:A4:71:B1:69:8A,10.1.132.123,RADIUS,,8FC00BB8,0a01800a00d280005a787310,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
06:58.8,Start,wingosw,F8:59:71:BD:95:16,10.1.132.122,RADIUS,,8FC00BB7,0a01800a00d270005a78730d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
06:53.7,Start,prycew,7C:5C:F8:A0:C6:A7,10.1.132.121,RADIUS,,8FC00BB6,0a01800a00d260005a787309,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
06:43.3,Start,neillz,F0:42:1C:D3:70:A2,10.1.132.65,RADIUS,,8FC00BB5,0a01800a00d250005a7872f0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
06:12.0,Stop,bowdenga,24:77:03:FA:F8:28,10.1.132.63,RADIUS,Idle Timeout,8FC00963,0a01800a00a690005a7759fb,71908,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
05:01.3,Stop,younghpw,10:4A:7D:BD:B6:4A,10.1.132.66,RADIUS,User Request,8FC00A10,0a01800a00b370005a784f4d,9037,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
