"Logged_At","RADIUS_Status","Identity","Endpoint_ID","Endpoint_Profile","Authorization_Rule","Server","Network_Device","Device_Type","Location","Network_Device_IP","Device_Port","Event","Service_Type","Authentication_Protocol","Credential_Check","Failure_Reason","MapLocation",
"2018-03-19 20:30:51.207","1","dietzmdp","7C:5C:F8:B8:E5:16","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:29:50.26","1","whitep","18:5E:0F:A8:63:AD","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:28:48.257","1","hawnjd","B4:AE:2B:EA:E4:28","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:28:12.727","1","brownk7","14:AB:C5:41:86:06","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:27:48.748","1","okonieb","F0:D5:BF:A1:32:4A","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:26:03.475","1","hornink","44:39:C4:18:CD:22","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:24:43.423","1","darroca","80:00:0B:AF:95:AB","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:24:41.193","1","Novotkm","E4:A4:71:BE:77:E2","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:23:58.365","1","clinem","94:65:9C:78:C8:64","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:20:03.572","1","polysjd","28:16:AD:51:AD:BF","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:18:35.469","1","hawkina","60:67:20:DF:24:F8","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:18:20.938","1","mortonmh","F4:96:34:39:D8:ED","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:15:28.872","1","choatedw","10:02:B5:3C:F1:AE","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:15:06.571","1","arriage","7C:5C:F8:BB:77:E0","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:13:44.853","1","wigganme","1C:4D:70:28:2A:1C","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:13:42.682","1","earlym","44:39:C4:19:5A:C8","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:11:05.865","1","johnsok7","A0:88:69:F0:8A:07","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:10:39.851","1","moniodme","E4:A4:71:BE:77:B5","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:10:36.904","1","thomasj5","A0:88:69:FB:49:D3","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:09:09.872","1","dephilk","10:02:B5:48:95:31","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:08:57.476","1","owensaj","A0:88:69:FB:51:9E","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:08:42.73","1","debalkga","14:AB:C5:A2:ED:AB","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:07:03.701","1","silanola","44:39:C4:19:4A:D2","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:06:36.411","1","ortizsl","E4:A4:71:CC:6B:9A","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:03:37.794","1","coxge","F0:42:1C:7F:E5:18","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:02:20.449","1","coxge","F0:42:1C:7F:E5:18","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","haddon-dc-nj-vpn01","All Device Types#Firewalls#ASA","All Locations#Production#DR Site","10.2.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:01:12.797","1","louissm","60:57:18:CA:7F:42","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-19 20:00:11.677","1","hoganmr","44:39:C4:18:E9:C0","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:58:13.686","1","minerdwe","8C:C1:21:A0:B1:E0","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:57:21.764","1","rischmi","28:16:AD:CC:05:3D","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:31:50.4","1","pagetr","C4:D9:87:37:36:0B","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:31:14.588","1","taylorr3","7C:5C:F8:BB:71:F0","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:24:57.197","1","MyersF1","18:DB:F2:41:F3:5F","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:20:30.445","1","magretm","00:21:6A:E5:51:87","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:18:21.575","1","blackmka","F0:42:1C:7F:E0:B8","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:14:51.156","1","jaisons","10:02:B5:4C:99:3D","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:14:25.69","1","ghoshi","24:77:03:07:0D:40","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:12:40.451","1","stenzell","E4:A4:71:C8:18:B5","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:11:03.673","1","ariascd","90:2E:1C:8F:01:4C","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:09:44.197","1","loj","7C:5C:F8:BB:6E:85","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:07:03.877","1","palmiest","E4:A4:71:19:40:A1","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 23:02:59.74","1","shocklb","D8:FC:93:34:3B:13","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:58:56.254","1","myerssl","F4:8C:50:7F:1F:98","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:54:33.022","1","MARASCFJ","E4:A4:71:14:F8:2A","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:51:14.122","1","hickset","00:24:D6:E5:85:5D","Windows8-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:45:09.955","1","browncd","18:5E:0F:2C:CF:8B","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:44:36.844","1","roblesn","F8:16:54:AE:DA:0D","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:42:38.835","1","kamus","3C:A9:F4:66:9B:C0","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:41:38.8","1","stevene","E8:B1:FC:6B:28:A3","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:40:06.571","1","fiscusja","44:39:C4:18:D0:96","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","haddon-dc-nj-vpn01","All Device Types#Firewalls#ASA","All Locations#Production#DR Site","10.2.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:37:44.364","1","joyd","24:77:03:E2:3D:10","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:34:09.887","1","boydse","E4:A4:71:C8:19:1E","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:31:57.013","1","annarudj","C4:D9:87:14:D1:1A","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:30:52.214","1","taylorka","8C:70:5A:D8:D2:00","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:30:44.441","1","singhs3","C4:D9:87:8D:6B:02","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:21:56.635","1","johnsdj","14:AB:C5:D2:55:96","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:18:32.467","1","forknelb","28:16:AD:C4:97:C1","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:18:00.024","1","packj","8C:C1:21:A0:AB:42","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:15:01.342","1","srivelk","C4:D9:87:44:2D:39","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:11:17.043","1","KUNTALS","80:00:0B:D6:53:26","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:01:08.388","1","donahucl","B8:8A:60:6B:BC:1E","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 22:00:09.663","1","leachde","10:02:B5:49:24:33","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:57:07.192","1","siegelgj","44:39:C4:18:D4:5C","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:56:17.891","1","stolicjr","7C:5C:F8:B8:E4:53","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:54:59.523","1","couchdj","02:00:4C:4F:4F:50","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:54:15.813","1","salamonr","34:F6:4B:B3:53:C6","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:49:41.254","1","crusecw","80:00:0B:96:C2:88","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:47:27.253","1","coxjw","48:45:20:39:15:39","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:47:01.128","1","johnseae","70:58:12:E3:6C:6C","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:42:41.11","1","smithk3","4C:EB:42:AE:38:78","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:42:11.052","1","maggarmd","34:F6:4B:B3:5B:73","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:39:37.824","1","dalesl","48:51:B7:A5:74:E0","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:39:24.423","1","kingc1","90:2E:1C:20:3F:0A","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:38:04.153","1","frankjm","10:4A:7D:BF:13:96","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:34:06.803","1","maitrema","80:00:0B:94:4F:76","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:34:02.122","1","greenta","80:00:0B:95:B9:33","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:32:06.5","1","owensaj","A0:88:69:FB:51:9E","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:32:01.737","1","bowlbyjs","F4:96:34:25:02:56","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","haddon-dc-nj-vpn01","All Device Types#Firewalls#ASA","All Locations#Production#DR Site","10.2.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:30:17.434","1","mckeemj","28:16:AD:70:E6:44","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:28:53.836","1","dealj","AC:ED:5C:78:8D:F9","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:25:59.409","1","milazzm","F0:D5:BF:D9:04:8B","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:22:02.24","1","brobbes","14:AB:C5:D1:E3:F9","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:21:51.538","1","fredaj","C4:D9:87:64:09:8D","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:17:38.956","1","cafonemj","44:39:C4:18:CF:4C","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:17:37.075","1","forcindj","14:AB:C5:73:9D:26","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:16:44.301","1","aww\welcomd","7C:5C:F8:BB:56:D9","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:13:02.28","1","linamjt","5C:E0:C5:67:21:68","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:12:14.469","1","lynnm","3C:A9:F4:08:E1:E4","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:11:56.314","1","cuevasr","A0:AF:BD:62:72:DA","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:11:04.561","1","pabonma","7C:5C:F8:BB:6D:D1","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:08:33.419","1","olsonlm","E4:A4:71:19:41:00","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:05:36.325","1","scharlj2","24:77:03:80:52:14","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","haddon-dc-nj-vpn01","All Device Types#Firewalls#ASA","All Locations#Production#DR Site","10.2.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
